fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
1.04,50000,2,1,plurality,0.05,10,12
0.872,50000,2,1,plurality,0.05,10,22
1.393,50000,2,2,majority,0.0,2,2
0.848,50000,2,2,majority,0.0,2,12
0.914,50000,2,2,majority,0.0,2,22
1.455,50000,2,2,majority,0.0,3,2
0.957,50000,2,2,majority,0.0,3,12
0.955,50000,2,2,majority,0.0,3,22
0.889,50000,2,2,majority,0.0,4,2
0.86,50000,2,2,majority,0.0,4,12
1.021,50000,2,2,majority,0.0,4,22
1.903,50000,2,2,majority,0.0,5,2
0.923,50000,2,2,majority,0.0,5,12
0.906,50000,2,2,majority,0.0,5,22
0.664,50000,2,2,majority,0.0,6,2
1.411,50000,2,2,majority,0.0,6,12
1.026,50000,2,2,majority,0.0,6,22
0.702,50000,2,2,majority,0.0,7,2
1.017,50000,2,2,majority,0.0,7,12
0.97,50000,2,2,majority,0.0,7,22
0.913,50000,2,2,majority,0.0,8,2
0.949,50000,2,2,majority,0.0,8,12
0.942,50000,2,2,majority,0.0,8,22
0.828,50000,2,2,majority,0.0,9,2
1.289,50000,2,2,majority,0.0,9,12
0.846,50000,2,2,majority,0.0,9,22
0.989,50000,2,2,majority,0.0,10,2
0.832,50000,2,2,majority,0.0,10,12
1.067,50000,2,2,majority,0.0,10,22
1.177,50000,2,2,majority,0.01,2,2
0.826,50000,2,2,majority,0.01,2,12
1.022,50000,2,2,majority,0.01,2,22
1.129,50000,2,2,majority,0.01,3,2
0.812,50000,2,2,majority,0.01,3,12
0.98,50000,2,2,majority,0.01,3,22
1.662,50000,2,2,majority,0.01,4,2
0.903,50000,2,2,majority,0.01,4,12
0.887,50000,2,2,majority,0.01,4,22
0.846,50000,2,2,majority,0.01,5,2
1.244,50000,2,2,majority,0.01,5,12
0.9,50000,2,2,majority,0.01,5,22
1.034,50000,2,2,majority,0.01,6,2
1.009,50000,2,2,majority,0.01,6,12
0.961,50000,2,2,majority,0.01,6,22
0.865,50000,2,2,majority,0.01,7,2
0.937,50000,2,2,majority,0.01,7,12
1.01,50000,2,2,majority,0.01,7,22
0.855,50000,2,2,majority,0.01,8,2
0.924,50000,2,2,majority,0.01,8,12
0.906,50000,2,2,majority,0.01,8,22
1.437,50000,2,2,majority,0.01,9,2
1.161,50000,2,2,majority,0.01,9,12
1.062,50000,2,2,majority,0.01,9,22
2.399,50000,2,2,majority,0.01,10,2
0.842,50000,2,2,majority,0.01,10,12
1.062,50000,2,2,majority,0.01,10,22
0.868,50000,2,2,majority,0.05,2,2
1.091,50000,2,2,majority,0.05,2,12
1.009,50000,2,2,majority,0.05,2,22
0.883,50000,2,2,majority,0.05,3,2
1.143,50000,2,2,majority,0.05,3,12
0.928,50000,2,2,majority,0.05,3,22
0.709,50000,2,2,majority,0.05,4,2
0.946,50000,2,2,majority,0.05,4,12
0.924,50000,2,2,majority,0.05,4,22
0.712,50000,2,2,majority,0.05,5,2
1.031,50000,2,2,majority,0.05,5,12
1.063,50000,2,2,majority,0.05,5,22
1.415,50000,2,2,majority,0.05,6,2
0.971,50000,2,2,majority,0.05,6,12
1.062,50000,2,2,majority,0.05,6,22
1.114,50000,2,2,majority,0.05,7,2
0.9,50000,2,2,majority,0.05,7,12
1.17,50000,2,2,majority,0.05,7,22
0.748,50000,2,2,majority,0.05,8,2
0.825,50000,2,2,majority,0.05,8,12
0.885,50000,2,2,majority,0.05,8,22
0.776,50000,2,2,majority,0.05,9,2
1.195,50000,2,2,majority,0.05,9,12
1.069,50000,2,2,majority,0.05,9,22
0.756,50000,2,2,majority,0.05,10,2
0.876,50000,2,2,majority,0.05,10,12
1.231,50000,2,2,majority,0.05,10,22
0.823,50000,2,2,plurality,0.0,2,2
0.97,50000,2,2,plurality,0.0,2,12
0.896,50000,2,2,plurality,0.0,2,22
0.824,50000,2,2,plurality,0.0,3,2
1.087,50000,2,2,plurality,0.0,3,12
0.939,50000,2,2,plurality,0.0,3,22
1.709,50000,2,2,plurality,0.0,4,2
0.929,50000,2,2,plurality,0.0,4,12
0.893,50000,2,2,plurality,0.0,4,22
0.757,50000,2,2,plurality,0.0,5,2
1.263,50000,2,2,plurality,0.0,5,12
0.907,50000,2,2,plurality,0.0,5,22
2.257,50000,2,2,plurality,0.0,6,2
0.962,50000,2,2,plurality,0.0,6,12
1.013,50000,2,2,plurality,0.0,6,22
0.84,50000,2,2,plurality,0.0,7,2
0.823,50000,2,2,plurality,0.0,7,12
1.041,50000,2,2,plurality,0.0,7,22
0.988,50000,2,2,plurality,0.0,8,2
0.976,50000,2,2,plurality,0.0,8,12
1.048,50000,2,2,plurality,0.0,8,22
1.204,50000,2,2,plurality,0.0,9,2
0.883,50000,2,2,plurality,0.0,9,12
0.925,50000,2,2,plurality,0.0,9,22
0.961,50000,2,2,plurality,0.0,10,2
0.946,50000,2,2,plurality,0.0,10,12
0.962,50000,2,2,plurality,0.0,10,22
2.597,50000,2,2,plurality,0.01,2,2
1.074,50000,2,2,plurality,0.01,2,12
1.246,50000,2,2,plurality,0.01,2,22
1.55,50000,2,2,plurality,0.01,3,2
0.966,50000,2,2,plurality,0.01,3,12
0.877,50000,2,2,plurality,0.01,3,22
0.843,50000,2,2,plurality,0.01,4,2
1.11,50000,2,2,plurality,0.01,4,12
1.077,50000,2,2,plurality,0.01,4,22
3.336,50000,2,2,plurality,0.01,5,2
1.047,50000,2,2,plurality,0.01,5,12
1.027,50000,2,2,plurality,0.01,5,22
0.819,50000,2,2,plurality,0.01,6,2
1.175,50000,2,2,plurality,0.01,6,12
1.12,50000,2,2,plurality,0.01,6,22
0.857,50000,2,2,plurality,0.01,7,2
0.942,50000,2,2,plurality,0.01,7,12
0.931,50000,2,2,plurality,0.01,7,22
0.852,50000,2,2,plurality,0.01,8,2
1.067,50000,2,2,plurality,0.01,8,12
1.004,50000,2,2,plurality,0.01,8,22
0.825,50000,2,2,plurality,0.01,9,2
1.095,50000,2,2,plurality,0.01,9,12
1.0,50000,2,2,plurality,0.01,9,22
0.845,50000,2,2,plurality,0.01,10,2
0.967,50000,2,2,plurality,0.01,10,12
0.983,50000,2,2,plurality,0.01,10,22
1.099,50000,2,2,plurality,0.05,2,2
1.111,50000,2,2,plurality,0.05,2,12
0.902,50000,2,2,plurality,0.05,2,22
1.2,50000,2,2,plurality,0.05,3,2
0.961,50000,2,2,plurality,0.05,3,12
0.936,50000,2,2,plurality,0.05,3,22
0.717,50000,2,2,plurality,0.05,4,2
0.968,50000,2,2,plurality,0.05,4,12
0.838,50000,2,2,plurality,0.05,4,22
3.145,50000,2,2,plurality,0.05,5,2
0.98,50000,2,2,plurality,0.05,5,12
0.862,50000,2,2,plurality,0.05,5,22
1.162,50000,2,2,plurality,0.05,6,2
1.073,50000,2,2,plurality,0.05,6,12
0.878,50000,2,2,plurality,0.05,6,22
0.859,50000,2,2,plurality,0.05,7,2
0.87,50000,2,2,plurality,0.05,7,12
0.931,50000,2,2,plurality,0.05,7,22
0.957,50000,2,2,plurality,0.05,8,2
0.973,50000,2,2,plurality,0.05,8,12
0.852,50000,2,2,plurality,0.05,8,22
1.351,50000,2,2,plurality,0.05,9,2
1.043,50000,2,2,plurality,0.05,9,12
1.164,50000,2,2,plurality,0.05,9,22
1.402,50000,2,2,plurality,0.05,10,2
1.615,50000,2,2,plurality,0.05,10,12
0.838,50000,2,2,plurality,0.05,10,22
1.448,50000,2,3,majority,0.0,2,2
1.008,50000,2,3,majority,0.0,2,12
0.959,50000,2,3,majority,0.0,2,22
0.821,50000,2,3,majority,0.0,3,2
1.183,50000,2,3,majority,0.0,3,12
0.99,50000,2,3,majority,0.0,3,22
0.901,50000,2,3,majority,0.0,4,2
0.952,50000,2,3,majority,0.0,4,12
0.967,50000,2,3,majority,0.0,4,22
1.858,50000,2,3,majority,0.0,5,2
0.949,50000,2,3,majority,0.0,5,12
0.996,50000,2,3,majority,0.0,5,22
1.032,50000,2,3,majority,0.0,6,2
1.103,50000,2,3,majority,0.0,6,12
0.909,50000,2,3,majority,0.0,6,22
1.043,50000,2,3,majority,0.0,7,2
1.12,50000,2,3,majority,0.0,7,12
1.156,50000,2,3,majority,0.0,7,22
0.759,50000,2,3,majority,0.0,8,2
1.11,50000,2,3,majority,0.0,8,12
1.053,50000,2,3,majority,0.0,8,22
1.065,50000,2,3,majority,0.0,9,2
0.966,50000,2,3,majority,0.0,9,12
1.015,50000,2,3,majority,0.0,9,22
1.134,50000,2,3,majority,0.0,10,2
0.956,50000,2,3,majority,0.0,10,12
0.954,50000,2,3,majority,0.0,10,22
1.238,50000,2,3,majority,0.01,2,2
0.967,50000,2,3,majority,0.01,2,12
1.177,50000,2,3,majority,0.01,2,22
1.013,50000,2,3,majority,0.01,3,2
1.037,50000,2,3,majority,0.01,3,12
0.983,50000,2,3,majority,0.01,3,22
1.951,50000,2,3,majority,0.01,4,2
0.897,50000,2,3,majority,0.01,4,12
1.248,50000,2,3,majority,0.01,4,22
0.873,50000,2,3,majority,0.01,5,2
1.165,50000,2,3,majority,0.01,5,12
1.077,50000,2,3,majority,0.01,5,22
1.485,50000,2,3,majority,0.01,6,2
0.992,50000,2,3,majority,0.01,6,12
0.947,50000,2,3,majority,0.01,6,22
2.004,50000,2,3,majority,0.01,7,2
0.978,50000,2,3,majority,0.01,7,12
1.024,50000,2,3,majority,0.01,7,22
0.925,50000,2,3,majority,0.01,8,2
0.949,50000,2,3,majority,0.01,8,12
0.936,50000,2,3,majority,0.01,8,22
0.777,50000,2,3,majority,0.01,9,2
0.896,50000,2,3,majority,0.01,9,12
1.034,50000,2,3,majority,0.01,9,22
1.144,50000,2,3,majority,0.01,10,2
1.322,50000,2,3,majority,0.01,10,12
0.972,50000,2,3,majority,0.01,10,22
0.799,50000,2,3,majority,0.05,2,2
1.028,50000,2,3,majority,0.05,2,12
1.138,50000,2,3,majority,0.05,2,22
0.746,50000,2,3,majority,0.05,3,2
0.89,50000,2,3,majority,0.05,3,12
0.883,50000,2,3,majority,0.05,3,22
0.869,50000,2,3,majority,0.05,4,2
0.954,50000,2,3,majority,0.05,4,12
1.004,50000,2,3,majority,0.05,4,22
0.703,50000,2,3,majority,0.05,5,2
0.954,50000,2,3,majority,0.05,5,12
0.861,50000,2,3,majority,0.05,5,22
0.991,50000,2,3,majority,0.05,6,2
0.925,50000,2,3,majority,0.05,6,12
1.041,50000,2,3,majority,0.05,6,22
0.713,50000,2,3,majority,0.05,7,2
0.783,50000,2,3,majority,0.05,7,12
0.93,50000,2,3,majority,0.05,7,22
0.848,50000,2,3,majority,0.05,8,2
0.95,50000,2,3,majority,0.05,8,12
0.879,50000,2,3,majority,0.05,8,22
0.732,50000,2,3,majority,0.05,9,2
1.259,50000,2,3,majority,0.05,9,12
1.006,50000,2,3,majority,0.05,9,22
0.764,50000,2,3,majority,0.05,10,2
0.858,50000,2,3,majority,0.05,10,12
0.966,50000,2,3,majority,0.05,10,22
2.014,50000,2,3,plurality,0.0,2,2
1.085,50000,2,3,plurality,0.0,2,12
1.081,50000,2,3,plurality,0.0,2,22
1.28,50000,2,3,plurality,0.0,3,2
1.028,50000,2,3,plurality,0.0,3,12
1.021,50000,2,3,plurality,0.0,3,22
0.861,50000,2,3,plurality,0.0,4,2
0.96,50000,2,3,plurality,0.0,4,12
0.941,50000,2,3,plurality,0.0,4,22
0.844,50000,2,3,plurality,0.0,5,2
1.047,50000,2,3,plurality,0.0,5,12
0.866,50000,2,3,plurality,0.0,5,22
1.548,50000,2,3,plurality,0.0,6,2
1.022,50000,2,3,plurality,0.0,6,12
1.024,50000,2,3,plurality,0.0,6,22
1.038,50000,2,3,plurality,0.0,7,2
1.031,50000,2,3,plurality,0.0,7,12
0.902,50000,2,3,plurality,0.0,7,22
0.854,50000,2,3,plurality,0.0,8,2
0.995,50000,2,3,plurality,0.0,8,12
1.232,50000,2,3,plurality,0.0,8,22
0.946,50000,2,3,plurality,0.0,9,2
1.225,50000,2,3,plurality,0.0,9,12
0.977,50000,2,3,plurality,0.0,9,22
1.519,50000,2,3,plurality,0.0,10,2
1.036,50000,2,3,plurality,0.0,10,12
1.148,50000,2,3,plurality,0.0,10,22
1.159,50000,2,3,plurality,0.01,2,2
0.968,50000,2,3,plurality,0.01,2,12
1.052,50000,2,3,plurality,0.01,2,22
1.223,50000,2,3,plurality,0.01,3,2
0.944,50000,2,3,plurality,0.01,3,12
1.022,50000,2,3,plurality,0.01,3,22
0.748,50000,2,3,plurality,0.01,4,2
0.879,50000,2,3,plurality,0.01,4,12
0.88,50000,2,3,plurality,0.01,4,22
0.912,50000,2,3,plurality,0.01,5,2
1.151,50000,2,3,plurality,0.01,5,12
0.999,50000,2,3,plurality,0.01,5,22
1.799,50000,2,3,plurality,0.01,6,2
0.873,50000,2,3,plurality,0.01,6,12
0.941,50000,2,3,plurality,0.01,6,22
2.029,50000,2,3,plurality,0.01,7,2
0.94,50000,2,3,plurality,0.01,7,12
0.975,50000,2,3,plurality,0.01,7,22
0.825,50000,2,3,plurality,0.01,8,2
1.053,50000,2,3,plurality,0.01,8,12
0.959,50000,2,3,plurality,0.01,8,22
2.012,50000,2,3,plurality,0.01,9,2
1.059,50000,2,3,plurality,0.01,9,12
0.899,50000,2,3,plurality,0.01,9,22
0.955,50000,2,3,plurality,0.01,10,2
1.101,50000,2,3,plurality,0.01,10,12
0.928,50000,2,3,plurality,0.01,10,22
1.339,50000,2,3,plurality,0.05,2,2
1.083,50000,2,3,plurality,0.05,2,12
1.001,50000,2,3,plurality,0.05,2,22
0.857,50000,2,3,plurality,0.05,3,2
1.109,50000,2,3,plurality,0.05,3,12
1.005,50000,2,3,plurality,0.05,3,22
1.501,50000,2,3,plurality,0.05,4,2
0.982,50000,2,3,plurality,0.05,4,12
1.267,50000,2,3,plurality,0.05,4,22
0.979,50000,2,3,plurality,0.05,5,2
0.98,50000,2,3,plurality,0.05,5,12
1.057,50000,2,3,plurality,0.05,5,22
0.685,50000,2,3,plurality,0.05,6,2
0.854,50000,2,3,plurality,0.05,6,12
0.905,50000,2,3,plurality,0.05,6,22
1.339,50000,2,3,plurality,0.05,7,2
0.915,50000,2,3,plurality,0.05,7,12
1.141,50000,2,3,plurality,0.05,7,22
1.902,50000,2,3,plurality,0.05,8,2
1.011,50000,2,3,plurality,0.05,8,12
0.923,50000,2,3,plurality,0.05,8,22
1.022,50000,2,3,plurality,0.05,9,2
1.052,50000,2,3,plurality,0.05,9,12
1.005,50000,2,3,plurality,0.05,9,22
1.298,50000,2,3,plurality,0.05,10,2
1.011,50000,2,3,plurality,0.05,10,12
1.043,50000,2,3,plurality,0.05,10,22
0.905,50000,10,1,majority,0.0,2,2
1.025,50000,10,1,majority,0.0,2,12
1.036,50000,10,1,majority,0.0,2,22
0.716,50000,10,1,majority,0.0,3,2
0.91,50000,10,1,majority,0.0,3,12
0.981,50000,10,1,majority,0.0,3,22
0.867,50000,10,1,majority,0.0,4,2
0.895,50000,10,1,majority,0.0,4,12
0.813,50000,10,1,majority,0.0,4,22
0.731,50000,10,1,majority,0.0,5,2
0.734,50000,10,1,majority,0.0,5,12
0.953,50000,10,1,majority,0.0,5,22
0.632,50000,10,1,majority,0.0,6,2
0.842,50000,10,1,majority,0.0,6,12
0.903,50000,10,1,majority,0.0,6,22
0.854,50000,10,1,majority,0.0,7,2
0.637,50000,10,1,majority,0.0,7,12
0.757,50000,10,1,majority,0.0,7,22
0.884,50000,10,1,majority,0.0,8,2
0.864,50000,10,1,majority,0.0,8,12
0.921,50000,10,1,majority,0.0,8,22
0.619,50000,10,1,majority,0.0,9,2
0.808,50000,10,1,majority,0.0,9,12
0.706,50000,10,1,majority,0.0,9,22
0.953,50000,10,1,majority,0.0,10,2
0.745,50000,10,1,majority,0.0,10,12
0.788,50000,10,1,majority,0.0,10,22
0.988,50000,10,1,majority,0.01,2,2
1.022,50000,10,1,majority,0.01,2,12
0.994,50000,10,1,majority,0.01,2,22
0.72,50000,10,1,majority,0.01,3,2
1.072,50000,10,1,majority,0.01,3,12
0.973,50000,10,1,majority,0.01,3,22
1.025,50000,10,1,majority,0.01,4,2
0.864,50000,10,1,majority,0.01,4,12
0.932,50000,10,1,majority,0.01,4,22
0.666,50000,10,1,majority,0.01,5,2
0.703,50000,10,1,majority,0.01,5,12
0.879,50000,10,1,majority,0.01,5,22
1.003,50000,10,1,majority,0.01,6,2
0.737,50000,10,1,majority,0.01,6,12
0.776,50000,10,1,majority,0.01,6,22
1.067,50000,10,1,majority,0.01,7,2
0.856,50000,10,1,majority,0.01,7,12
0.954,50000,10,1,majority,0.01,7,22
0.955,50000,10,1,majority,0.01,8,2
0.772,50000,10,1,majority,0.01,8,12
0.824,50000,10,1,majority,0.01,8,22
0.696,50000,10,1,majority,0.01,9,2
0.768,50000,10,1,majority,0.01,9,12
0.73,50000,10,1,majority,0.01,9,22
0.878,50000,10,1,majority,0.01,10,2
0.687,50000,10,1,majority,0.01,10,12
0.782,50000,10,1,majority,0.01,10,22
0.817,50000,10,1,majority,0.05,2,2
0.924,50000,10,1,majority,0.05,2,12
0.99,50000,10,1,majority,0.05,2,22
0.821,50000,10,1,majority,0.05,3,2
0.848,50000,10,1,majority,0.05,3,12
0.919,50000,10,1,majority,0.05,3,22
0.635,50000,10,1,majority,0.05,4,2
0.985,50000,10,1,majority,0.05,4,12
0.885,50000,10,1,majority,0.05,4,22
0.552,50000,10,1,majority,0.05,5,2
0.986,50000,10,1,majority,0.05,5,12
0.884,50000,10,1,majority,0.05,5,22
0.678,50000,10,1,majority,0.05,6,2
0.942,50000,10,1,majority,0.05,6,12
0.857,50000,10,1,majority,0.05,6,22
0.653,50000,10,1,majority,0.05,7,2
0.754,50000,10,1,majority,0.05,7,12
0.752,50000,10,1,majority,0.05,7,22
0.847,50000,10,1,majority,0.05,8,2
0.816,50000,10,1,majority,0.05,8,12
0.673,50000,10,1,majority,0.05,8,22
0.644,50000,10,1,majority,0.05,9,2
0.846,50000,10,1,majority,0.05,9,12
0.825,50000,10,1,majority,0.05,9,22
0.765,50000,10,1,majority,0.05,10,2
0.843,50000,10,1,majority,0.05,10,12
0.719,50000,10,1,majority,0.05,10,22
0.963,50000,10,1,plurality,0.0,2,2
0.952,50000,10,1,plurality,0.0,2,12
0.934,50000,10,1,plurality,0.0,2,22
0.848,50000,10,1,plurality,0.0,3,2
0.986,50000,10,1,plurality,0.0,3,12
1.022,50000,10,1,plurality,0.0,3,22
0.901,50000,10,1,plurality,0.0,4,2
0.918,50000,10,1,plurality,0.0,4,12
0.916,50000,10,1,plurality,0.0,4,22
0.776,50000,10,1,plurality,0.0,5,2
0.845,50000,10,1,plurality,0.0,5,12
0.937,50000,10,1,plurality,0.0,5,22
0.885,50000,10,1,plurality,0.0,6,2
0.825,50000,10,1,plurality,0.0,6,12
0.875,50000,10,1,plurality,0.0,6,22
1.371,50000,10,1,plurality,0.0,7,2
0.875,50000,10,1,plurality,0.0,7,12
0.827,50000,10,1,plurality,0.0,7,22
0.648,50000,10,1,plurality,0.0,8,2
0.748,50000,10,1,plurality,0.0,8,12
0.932,50000,10,1,plurality,0.0,8,22
0.886,50000,10,1,plurality,0.0,9,2
0.822,50000,10,1,plurality,0.0,9,12
0.85,50000,10,1,plurality,0.0,9,22
0.694,50000,10,1,plurality,0.0,10,2
0.664,50000,10,1,plurality,0.0,10,12
0.766,50000,10,1,plurality,0.0,10,22
0.886,50000,10,1,plurality,0.01,2,2
1.01,50000,10,1,plurality,0.01,2,12
0.976,50000,10,1,plurality,0.01,2,22
0.878,50000,10,1,plurality,0.01,3,2
0.9,50000,10,1,plurality,0.01,3,12
1.006,50000,10,1,plurality,0.01,3,22
0.887,50000,10,1,plurality,0.01,4,2
0.876,50000,10,1,plurality,0.01,4,12
0.935,50000,10,1,plurality,0.01,4,22
0.972,50000,10,1,plurality,0.01,5,2
0.929,50000,10,1,plurality,0.01,5,12
0.909,50000,10,1,plurality,0.01,5,22
0.775,50000,10,1,plurality,0.01,6,2
0.876,50000,10,1,plurality,0.01,6,12
0.824,50000,10,1,plurality,0.01,6,22
0.81,50000,10,1,plurality,0.01,7,2
0.885,50000,10,1,plurality,0.01,7,12
0.829,50000,10,1,plurality,0.01,7,22
0.632,50000,10,1,plurality,0.01,8,2
0.855,50000,10,1,plurality,0.01,8,12
0.866,50000,10,1,plurality,0.01,8,22
0.736,50000,10,1,plurality,0.01,9,2
0.851,50000,10,1,plurality,0.01,9,12
0.831,50000,10,1,plurality,0.01,9,22
0.763,50000,10,1,plurality,0.01,10,2
0.74,50000,10,1,plurality,0.01,10,12
0.737,50000,10,1,plurality,0.01,10,22
0.967,50000,10,1,plurality,0.05,2,2
0.948,50000,10,1,plurality,0.05,2,12
1.005,50000,10,1,plurality,0.05,2,22
0.753,50000,10,1,plurality,0.05,3,2
0.914,50000,10,1,plurality,0.05,3,12
0.988,50000,10,1,plurality,0.05,3,22
1.067,50000,10,1,plurality,0.05,4,2
0.861,50000,10,1,plurality,0.05,4,12
0.989,50000,10,1,plurality,0.05,4,22
0.795,50000,10,1,plurality,0.05,5,2
0.876,50000,10,1,plurality,0.05,5,12
0.891,50000,10,1,plurality,0.05,5,22
0.969,50000,10,1,plurality,0.05,6,2
0.939,50000,10,1,plurality,0.05,6,12
0.944,50000,10,1,plurality,0.05,6,22
0.626,50000,10,1,plurality,0.05,7,2
0.916,50000,10,1,plurality,0.05,7,12
0.795,50000,10,1,plurality,0.05,7,22
0.657,50000,10,1,plurality,0.05,8,2
0.787,50000,10,1,plurality,0.05,8,12
0.795,50000,10,1,plurality,0.05,8,22
0.961,50000,10,1,plurality,0.05,9,2
0.892,50000,10,1,plurality,0.05,9,12
0.833,50000,10,1,plurality,0.05,9,22
0.715,50000,10,1,plurality,0.05,10,2
0.798,50000,10,1,plurality,0.05,10,12
0.76,50000,10,1,plurality,0.05,10,22
1.023,50000,10,2,majority,0.0,2,2
0.965,50000,10,2,majority,0.0,2,12
1.002,50000,10,2,majority,0.0,2,22
1.02,50000,10,2,majority,0.0,3,2
0.936,50000,10,2,majority,0.0,3,12
0.941,50000,10,2,majority,0.0,3,22
0.729,50000,10,2,majority,0.0,4,2
0.79,50000,10,2,majority,0.0,4,12
0.948,50000,10,2,majority,0.0,4,22
0.672,50000,10,2,majority,0.0,5,2
0.899,50000,10,2,majority,0.0,5,12
0.95,50000,10,2,majority,0.0,5,22
0.791,50000,10,2,majority,0.0,6,2
0.713,50000,10,2,majority,0.0,6,12
0.773,50000,10,2,majority,0.0,6,22
0.691,50000,10,2,majority,0.0,7,2
0.807,50000,10,2,majority,0.0,7,12
0.895,50000,10,2,majority,0.0,7,22
0.837,50000,10,2,majority,0.0,8,2
0.827,50000,10,2,majority,0.0,8,12
0.744,50000,10,2,majority,0.0,8,22
0.859,50000,10,2,majority,0.0,9,2
0.808,50000,10,2,majority,0.0,9,12
0.775,50000,10,2,majority,0.0,9,22
0.818,50000,10,2,majority,0.0,10,2
0.728,50000,10,2,majority,0.0,10,12
0.848,50000,10,2,majority,0.0,10,22
0.951,50000,10,2,majority,0.01,2,2
0.92,50000,10,2,majority,0.01,2,12
0.975,50000,10,2,majority,0.01,2,22
0.841,50000,10,2,majority,0.01,3,2
0.952,50000,10,2,majority,0.01,3,12
0.938,50000,10,2,majority,0.01,3,22
0.831,50000,10,2,majority,0.01,4,2
0.845,50000,10,2,majority,0.01,4,12
0.772,50000,10,2,majority,0.01,4,22
0.825,50000,10,2,majority,0.01,5,2
0.829,50000,10,2,majority,0.01,5,12
0.84,50000,10,2,majority,0.01,5,22
0.959,50000,10,2,majority,0.01,6,2
0.8,50000,10,2,majority,0.01,6,12
0.822,50000,10,2,majority,0.01,6,22
0.638,50000,10,2,majority,0.01,7,2
0.743,50000,10,2,majority,0.01,7,12
0.862,50000,10,2,majority,0.01,7,22
1.02,50000,10,2,majority,0.01,8,2
0.744,50000,10,2,majority,0.01,8,12
0.724,50000,10,2,majority,0.01,8,22
0.766,50000,10,2,majority,0.01,9,2
0.705,50000,10,2,majority,0.01,9,12
0.728,50000,10,2,majority,0.01,9,22
0.95,50000,10,2,majority,0.01,10,2
0.856,50000,10,2,majority,0.01,10,12
0.728,50000,10,2,majority,0.01,10,22
0.869,50000,10,2,majority,0.05,2,2
0.972,50000,10,2,majority,0.05,2,12
1.007,50000,10,2,majority,0.05,2,22
0.865,50000,10,2,majority,0.05,3,2
0.891,50000,10,2,majority,0.05,3,12
0.91,50000,10,2,majority,0.05,3,22
0.751,50000,10,2,majority,0.05,4,2
0.972,50000,10,2,majority,0.05,4,12
0.934,50000,10,2,majority,0.05,4,22
0.62,50000,10,2,majority,0.05,5,2
0.868,50000,10,2,majority,0.05,5,12
0.92,50000,10,2,majority,0.05,5,22
0.889,50000,10,2,majority,0.05,6,2
0.901,50000,10,2,majority,0.05,6,12
0.828,50000,10,2,majority,0.05,6,22
0.709,50000,10,2,majority,0.05,7,2
0.805,50000,10,2,majority,0.05,7,12
0.77,50000,10,2,majority,0.05,7,22
0.782,50000,10,2,majority,0.05,8,2
0.894,50000,10,2,majority,0.05,8,12
0.86,50000,10,2,majority,0.05,8,22
0.793,50000,10,2,majority,0.05,9,2
0.793,50000,10,2,majority,0.05,9,12
0.801,50000,10,2,majority,0.05,9,22
0.751,50000,10,2,majority,0.05,10,2
0.816,50000,10,2,majority,0.05,10,12
0.741,50000,10,2,majority,0.05,10,22
0.89,50000,10,2,plurality,0.0,2,2
1.026,50000,10,2,plurality,0.0,2,12
0.99,50000,10,2,plurality,0.0,2,22
0.789,50000,10,2,plurality,0.0,3,2
0.944,50000,10,2,plurality,0.0,3,12
0.936,50000,10,2,plurality,0.0,3,22
0.754,50000,10,2,plurality,0.0,4,2
0.95,50000,10,2,plurality,0.0,4,12
0.922,50000,10,2,plurality,0.0,4,22
0.669,50000,10,2,plurality,0.0,5,2
1.007,50000,10,2,plurality,0.0,5,12
0.943,50000,10,2,plurality,0.0,5,22
0.972,50000,10,2,plurality,0.0,6,2
0.922,50000,10,2,plurality,0.0,6,12
0.919,50000,10,2,plurality,0.0,6,22
0.686,50000,10,2,plurality,0.0,7,2
1.039,50000,10,2,plurality,0.0,7,12
0.887,50000,10,2,plurality,0.0,7,22
0.608,50000,10,2,plurality,0.0,8,2
0.822,50000,10,2,plurality,0.0,8,12
0.915,50000,10,2,plurality,0.0,8,22
0.776,50000,10,2,plurality,0.0,9,2
0.836,50000,10,2,plurality,0.0,9,12
0.881,50000,10,2,plurality,0.0,9,22
0.72,50000,10,2,plurality,0.0,10,2
0.755,50000,10,2,plurality,0.0,10,12
0.805,50000,10,2,plurality,0.0,10,22
0.949,50000,10,2,plurality,0.01,2,2
0.944,50000,10,2,plurality,0.01,2,12
1.015,50000,10,2,plurality,0.01,2,22
0.842,50000,10,2,plurality,0.01,3,2
0.924,50000,10,2,plurality,0.01,3,12
0.955,50000,10,2,plurality,0.01,3,22
0.826,50000,10,2,plurality,0.01,4,2
1.023,50000,10,2,plurality,0.01,4,12
1.021,50000,10,2,plurality,0.01,4,22
0.671,50000,10,2,plurality,0.01,5,2
0.865,50000,10,2,plurality,0.01,5,12
0.946,50000,10,2,plurality,0.01,5,22
0.783,50000,10,2,plurality,0.01,6,2
0.865,50000,10,2,plurality,0.01,6,12
0.889,50000,10,2,plurality,0.01,6,22
0.772,50000,10,2,plurality,0.01,7,2
0.748,50000,10,2,plurality,0.01,7,12
0.869,50000,10,2,plurality,0.01,7,22
0.757,50000,10,2,plurality,0.01,8,2
0.909,50000,10,2,plurality,0.01,8,12
0.86,50000,10,2,plurality,0.01,8,22
0.671,50000,10,2,plurality,0.01,9,2
0.793,50000,10,2,plurality,0.01,9,12
0.867,50000,10,2,plurality,0.01,9,22
1.017,50000,10,2,plurality,0.01,10,2
