unweighted_fairness,weighted_fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues,seats,min_share_threshold
6.22,6.216,10000,1,1,proportional,0.05,2,25,150,0.1
5.956,5.956,10000,1,1,proportional,0.05,2,25,179,0.0
5.264,5.264,10000,1,1,proportional,0.05,2,25,179,0.04
5.418,5.418,10000,1,1,proportional,0.05,2,25,179,0.1
5.336,5.336,10000,1,1,proportional,0.05,2,25,349,0.0
5.225,5.222,10000,1,1,proportional,0.05,2,25,349,0.04
6.197,6.197,10000,1,1,proportional,0.05,2,25,349,0.1
5.161,5.161,10000,1,1,proportional,0.05,2,25,736,0.0
5.608,5.608,10000,1,1,proportional,0.05,2,25,736,0.04
5.751,5.751,10000,1,1,proportional,0.05,2,25,736,0.1
6.04,5.926,10000,1,1,proportional,0.05,4,2,150,0.0
4.608,4.484,10000,1,1,proportional,0.05,4,2,150,0.04
5.63,5.489,10000,1,1,proportional,0.05,4,2,150,0.1
4.912,4.839,10000,1,1,proportional,0.05,4,2,179,0.0
4.484,4.387,10000,1,1,proportional,0.05,4,2,179,0.04
3.969,3.882,10000,1,1,proportional,0.05,4,2,179,0.1
4.273,4.197,10000,1,1,proportional,0.05,4,2,349,0.0
4.64,4.513,10000,1,1,proportional,0.05,4,2,349,0.04
3.892,3.893,10000,1,1,proportional,0.05,4,2,349,0.1
4.458,4.349,10000,1,1,proportional,0.05,4,2,736,0.0
6.04,6.04,10000,1,1,proportional,0.05,4,2,736,0.04
7.123,6.922,10000,1,1,proportional,0.05,4,2,736,0.1
5.942,5.93,10000,1,1,proportional,0.05,4,5,150,0.0
4.744,4.734,10000,1,1,proportional,0.05,4,5,150,0.04
3.175,3.159,10000,1,1,proportional,0.05,4,5,150,0.1
5.521,5.522,10000,1,1,proportional,0.05,4,5,179,0.0
7.579,7.561,10000,1,1,proportional,0.05,4,5,179,0.04
4.884,4.866,10000,1,1,proportional,0.05,4,5,179,0.1
5.43,5.408,10000,1,1,proportional,0.05,4,5,349,0.0
6.011,5.975,10000,1,1,proportional,0.05,4,5,349,0.04
4.59,4.574,10000,1,1,proportional,0.05,4,5,349,0.1
4.165,4.145,10000,1,1,proportional,0.05,4,5,736,0.0
4.834,4.84,10000,1,1,proportional,0.05,4,5,736,0.04
4.544,4.528,10000,1,1,proportional,0.05,4,5,736,0.1
5.866,5.878,10000,1,1,proportional,0.05,4,10,150,0.0
5.955,5.958,10000,1,1,proportional,0.05,4,10,150,0.04
4.416,4.402,10000,1,1,proportional,0.05,4,10,150,0.1
6.157,6.155,10000,1,1,proportional,0.05,4,10,179,0.0
6.594,6.594,10000,1,1,proportional,0.05,4,10,179,0.04
5.525,5.523,10000,1,1,proportional,0.05,4,10,179,0.1
6.918,6.918,10000,1,1,proportional,0.05,4,10,349,0.0
6.751,6.74,10000,1,1,proportional,0.05,4,10,349,0.04
5.937,5.918,10000,1,1,proportional,0.05,4,10,349,0.1
5.969,5.963,10000,1,1,proportional,0.05,4,10,736,0.0
5.137,5.134,10000,1,1,proportional,0.05,4,10,736,0.04
5.216,5.2,10000,1,1,proportional,0.05,4,10,736,0.1
5.377,5.372,10000,1,1,proportional,0.05,4,25,150,0.0
5.798,5.802,10000,1,1,proportional,0.05,4,25,150,0.04
5.065,5.063,10000,1,1,proportional,0.05,4,25,150,0.1
4.932,4.931,10000,1,1,proportional,0.05,4,25,179,0.0
5.895,5.884,10000,1,1,proportional,0.05,4,25,179,0.04
6.099,6.094,10000,1,1,proportional,0.05,4,25,179,0.1
5.737,5.733,10000,1,1,proportional,0.05,4,25,349,0.0
5.54,5.533,10000,1,1,proportional,0.05,4,25,349,0.04
5.83,5.827,10000,1,1,proportional,0.05,4,25,349,0.1
6.163,6.16,10000,1,1,proportional,0.05,4,25,736,0.0
6.274,6.272,10000,1,1,proportional,0.05,4,25,736,0.04
5.411,5.412,10000,1,1,proportional,0.05,4,25,736,0.1
5.207,4.207,10000,1,1,proportional,0.05,5,2,150,0.0
5.1,4.368,10000,1,1,proportional,0.05,5,2,150,0.04
2.469,2.337,10000,1,1,proportional,0.05,5,2,150,0.1
5.127,4.154,10000,1,1,proportional,0.05,5,2,179,0.0
4.28,3.167,10000,1,1,proportional,0.05,5,2,179,0.04
4.842,3.599,10000,1,1,proportional,0.05,5,2,179,0.1
5.818,5.501,10000,1,1,proportional,0.05,5,2,349,0.0
6.322,5.745,10000,1,1,proportional,0.05,5,2,349,0.04
6.872,5.397,10000,1,1,proportional,0.05,5,2,349,0.1
5.957,4.299,10000,1,1,proportional,0.05,5,2,736,0.0
7.976,5.952,10000,1,1,proportional,0.05,5,2,736,0.04
6.87,5.068,10000,1,1,proportional,0.05,5,2,736,0.1
5.407,5.388,10000,1,1,proportional,0.05,5,5,150,0.0
5.836,5.8,10000,1,1,proportional,0.05,5,5,150,0.04
5.64,5.615,10000,1,1,proportional,0.05,5,5,150,0.1
4.021,4.016,10000,1,1,proportional,0.05,5,5,179,0.0
5.998,5.959,10000,1,1,proportional,0.05,5,5,179,0.04
4.915,4.888,10000,1,1,proportional,0.05,5,5,179,0.1
4.709,4.694,10000,1,1,proportional,0.05,5,5,349,0.0
2.557,2.545,10000,1,1,proportional,0.05,5,5,349,0.04
4.26,4.258,10000,1,1,proportional,0.05,5,5,349,0.1
3.254,3.248,10000,1,1,proportional,0.05,5,5,736,0.0
5.88,5.883,10000,1,1,proportional,0.05,5,5,736,0.04
5.582,5.571,10000,1,1,proportional,0.05,5,5,736,0.1
5.232,5.202,10000,1,1,proportional,0.05,5,10,150,0.0
3.643,3.634,10000,1,1,proportional,0.05,5,10,150,0.04
5.303,5.305,10000,1,1,proportional,0.05,5,10,150,0.1
4.972,4.959,10000,1,1,proportional,0.05,5,10,179,0.0
4.723,4.715,10000,1,1,proportional,0.05,5,10,179,0.04
5.574,5.546,10000,1,1,proportional,0.05,5,10,179,0.1
6.481,6.474,10000,1,1,proportional,0.05,5,10,349,0.0
4.812,4.786,10000,1,1,proportional,0.05,5,10,349,0.04
6.322,6.319,10000,1,1,proportional,0.05,5,10,349,0.1
5.941,5.937,10000,1,1,proportional,0.05,5,10,736,0.0
4.265,4.256,10000,1,1,proportional,0.05,5,10,736,0.04
4.916,4.903,10000,1,1,proportional,0.05,5,10,736,0.1
5.727,5.724,10000,1,1,proportional,0.05,5,25,150,0.0
6.12,6.125,10000,1,1,proportional,0.05,5,25,150,0.04
6.331,6.31,10000,1,1,proportional,0.05,5,25,150,0.1
5.071,5.066,10000,1,1,proportional,0.05,5,25,179,0.0
5.623,5.62,10000,1,1,proportional,0.05,5,25,179,0.04
5.15,5.146,10000,1,1,proportional,0.05,5,25,179,0.1
6.022,6.014,10000,1,1,proportional,0.05,5,25,349,0.0
5.435,5.43,10000,1,1,proportional,0.05,5,25,349,0.04
5.929,5.926,10000,1,1,proportional,0.05,5,25,349,0.1
5.39,5.38,10000,1,1,proportional,0.05,5,25,736,0.0
5.002,5.0,10000,1,1,proportional,0.05,5,25,736,0.04
4.765,4.761,10000,1,1,proportional,0.05,5,25,736,0.1
7.184,5.528,10000,1,1,proportional,0.05,9,2,150,0.0
4.544,3.282,10000,1,1,proportional,0.05,9,2,150,0.04
2.212,1.851,10000,1,1,proportional,0.05,9,2,150,0.1
6.277,4.765,10000,1,1,proportional,0.05,9,2,179,0.0
6.189,4.549,10000,1,1,proportional,0.05,9,2,179,0.04
1.059,1.039,10000,1,1,proportional,0.05,9,2,179,0.1
6.767,5.01,10000,1,1,proportional,0.05,9,2,349,0.0
4.861,3.714,10000,1,1,proportional,0.05,9,2,349,0.04
4.42,3.9,10000,1,1,proportional,0.05,9,2,349,0.1
6.188,5.028,10000,1,1,proportional,0.05,9,2,736,0.0
4.931,3.599,10000,1,1,proportional,0.05,9,2,736,0.04
4.13,3.254,10000,1,1,proportional,0.05,9,2,736,0.1
2.623,2.583,10000,1,1,proportional,0.05,9,5,150,0.0
6.751,6.704,10000,1,1,proportional,0.05,9,5,150,0.04
4.415,4.393,10000,1,1,proportional,0.05,9,5,150,0.1
6.43,6.384,10000,1,1,proportional,0.05,9,5,179,0.0
5.689,5.595,10000,1,1,proportional,0.05,9,5,179,0.04
4.585,4.516,10000,1,1,proportional,0.05,9,5,179,0.1
4.025,3.981,10000,1,1,proportional,0.05,9,5,349,0.0
4.702,4.657,10000,1,1,proportional,0.05,9,5,349,0.04
5.902,5.854,10000,1,1,proportional,0.05,9,5,349,0.1
6.398,6.238,10000,1,1,proportional,0.05,9,5,736,0.0
5.563,5.516,10000,1,1,proportional,0.05,9,5,736,0.04
5.276,5.244,10000,1,1,proportional,0.05,9,5,736,0.1
4.754,4.74,10000,1,1,proportional,0.05,9,10,150,0.0
5.392,5.396,10000,1,1,proportional,0.05,9,10,150,0.04
6.826,6.807,10000,1,1,proportional,0.05,9,10,150,0.1
4.97,4.977,10000,1,1,proportional,0.05,9,10,179,0.0
5.8,5.782,10000,1,1,proportional,0.05,9,10,179,0.04
5.118,5.102,10000,1,1,proportional,0.05,9,10,179,0.1
4.506,4.489,10000,1,1,proportional,0.05,9,10,349,0.0
5.433,5.425,10000,1,1,proportional,0.05,9,10,349,0.04
4.515,4.507,10000,1,1,proportional,0.05,9,10,349,0.1
4.497,4.48,10000,1,1,proportional,0.05,9,10,736,0.0
6.242,6.23,10000,1,1,proportional,0.05,9,10,736,0.04
5.831,5.825,10000,1,1,proportional,0.05,9,10,736,0.1
5.741,5.73,10000,1,1,proportional,0.05,9,25,150,0.0
5.991,5.984,10000,1,1,proportional,0.05,9,25,150,0.04
6.092,6.074,10000,1,1,proportional,0.05,9,25,150,0.1
5.938,5.931,10000,1,1,proportional,0.05,9,25,179,0.0
5.044,5.04,10000,1,1,proportional,0.05,9,25,179,0.04
5.236,5.232,10000,1,1,proportional,0.05,9,25,179,0.1
5.439,5.435,10000,1,1,proportional,0.05,9,25,349,0.0
6.745,6.744,10000,1,1,proportional,0.05,9,25,349,0.04
5.495,5.498,10000,1,1,proportional,0.05,9,25,349,0.1
5.148,5.142,10000,1,1,proportional,0.05,9,25,736,0.0
5.462,5.454,10000,1,1,proportional,0.05,9,25,736,0.04
5.99,5.99,10000,1,1,proportional,0.05,9,25,736,0.1
1.038,1.035,10000,1,2,proportional,0.0,2,2,150,0.0
1.709,1.709,10000,1,2,proportional,0.0,2,2,150,0.04
2.742,2.702,10000,1,2,proportional,0.0,2,2,150,0.1
1.393,1.386,10000,1,2,proportional,0.0,2,2,179,0.0
2.613,2.572,10000,1,2,proportional,0.0,2,2,179,0.04
4.215,4.217,10000,1,2,proportional,0.0,2,2,179,0.1
3.116,3.116,10000,1,2,proportional,0.0,2,2,349,0.0
2.091,2.083,10000,1,2,proportional,0.0,2,2,349,0.04
3.443,3.427,10000,1,2,proportional,0.0,2,2,349,0.1
1.43,1.43,10000,1,2,proportional,0.0,2,2,736,0.0
3.087,3.087,10000,1,2,proportional,0.0,2,2,736,0.04
1.115,1.106,10000,1,2,proportional,0.0,2,2,736,0.1
3.589,3.576,10000,1,2,proportional,0.0,2,5,150,0.0
3.317,3.315,10000,1,2,proportional,0.0,2,5,150,0.04
3.141,3.141,10000,1,2,proportional,0.0,2,5,150,0.1
3.244,3.244,10000,1,2,proportional,0.0,2,5,179,0.0
2.857,2.857,10000,1,2,proportional,0.0,2,5,179,0.04
2.928,2.915,10000,1,2,proportional,0.0,2,5,179,0.1
2.381,2.369,10000,1,2,proportional,0.0,2,5,349,0.0
2.196,2.196,10000,1,2,proportional,0.0,2,5,349,0.04
2.619,2.619,10000,1,2,proportional,0.0,2,5,349,0.1
3.193,3.193,10000,1,2,proportional,0.0,2,5,736,0.0
3.577,3.577,10000,1,2,proportional,0.0,2,5,736,0.04
2.897,2.886,10000,1,2,proportional,0.0,2,5,736,0.1
2.733,2.733,10000,1,2,proportional,0.0,2,10,150,0.0
2.777,2.777,10000,1,2,proportional,0.0,2,10,150,0.04
3.019,3.019,10000,1,2,proportional,0.0,2,10,150,0.1
3.281,3.269,10000,1,2,proportional,0.0,2,10,179,0.0
3.266,3.26,10000,1,2,proportional,0.0,2,10,179,0.04
3.358,3.349,10000,1,2,proportional,0.0,2,10,179,0.1
2.459,2.459,10000,1,2,proportional,0.0,2,10,349,0.0
2.601,2.601,10000,1,2,proportional,0.0,2,10,349,0.04
3.062,3.062,10000,1,2,proportional,0.0,2,10,349,0.1
2.737,2.737,10000,1,2,proportional,0.0,2,10,736,0.0
3.571,3.571,10000,1,2,proportional,0.0,2,10,736,0.04
2.583,2.58,10000,1,2,proportional,0.0,2,10,736,0.1
2.709,2.709,10000,1,2,proportional,0.0,2,25,150,0.0
3.16,3.158,10000,1,2,proportional,0.0,2,25,150,0.04
3.189,3.189,10000,1,2,proportional,0.0,2,25,150,0.1
2.876,2.876,10000,1,2,proportional,0.0,2,25,179,0.0
2.485,2.484,10000,1,2,proportional,0.0,2,25,179,0.04
2.875,2.875,10000,1,2,proportional,0.0,2,25,179,0.1
2.821,2.813,10000,1,2,proportional,0.0,2,25,349,0.0
2.792,2.789,10000,1,2,proportional,0.0,2,25,349,0.04
2.891,2.891,10000,1,2,proportional,0.0,2,25,349,0.1
3.221,3.221,10000,1,2,proportional,0.0,2,25,736,0.0
2.902,2.902,10000,1,2,proportional,0.0,2,25,736,0.04
2.829,2.828,10000,1,2,proportional,0.0,2,25,736,0.1
2.283,2.252,10000,1,2,proportional,0.0,4,2,150,0.0
2.517,2.49,10000,1,2,proportional,0.0,4,2,150,0.04
1.889,1.882,10000,1,2,proportional,0.0,4,2,150,0.1
1.31,1.281,10000,1,2,proportional,0.0,4,2,179,0.0
2.871,2.85,10000,1,2,proportional,0.0,4,2,179,0.04
3.247,3.177,10000,1,2,proportional,0.0,4,2,179,0.1
2.151,2.115,10000,1,2,proportional,0.0,4,2,349,0.0
1.984,1.974,10000,1,2,proportional,0.0,4,2,349,0.04
2.848,2.748,10000,1,2,proportional,0.0,4,2,349,0.1
2.021,1.994,10000,1,2,proportional,0.0,4,2,736,0.0
2.913,2.864,10000,1,2,proportional,0.0,4,2,736,0.04
2.099,2.051,10000,1,2,proportional,0.0,4,2,736,0.1
2.088,2.084,10000,1,2,proportional,0.0,4,5,150,0.0
2.265,2.26,10000,1,2,proportional,0.0,4,5,150,0.04
3.439,3.434,10000,1,2,proportional,0.0,4,5,150,0.1
1.717,1.714,10000,1,2,proportional,0.0,4,5,179,0.0
2.552,2.544,10000,1,2,proportional,0.0,4,5,179,0.04
2.302,2.291,10000,1,2,proportional,0.0,4,5,179,0.1
3.56,3.562,10000,1,2,proportional,0.0,4,5,349,0.0
1.906,1.898,10000,1,2,proportional,0.0,4,5,349,0.04
3.43,3.413,10000,1,2,proportional,0.0,4,5,349,0.1
2.998,2.988,10000,1,2,proportional,0.0,4,5,736,0.0
3.481,3.487,10000,1,2,proportional,0.0,4,5,736,0.04
2.823,2.823,10000,1,2,proportional,0.0,4,5,736,0.1
2.386,2.377,10000,1,2,proportional,0.0,4,10,150,0.0
3.146,3.134,10000,1,2,proportional,0.0,4,10,150,0.04
3.282,3.276,10000,1,2,proportional,0.0,4,10,150,0.1
3.297,3.295,10000,1,2,proportional,0.0,4,10,179,0.0
2.957,2.941,10000,1,2,proportional,0.0,4,10,179,0.04
2.41,2.402,10000,1,2,proportional,0.0,4,10,179,0.1
2.569,2.562,10000,1,2,proportional,0.0,4,10,349,0.0
3.239,3.234,10000,1,2,proportional,0.0,4,10,349,0.04
2.993,2.993,10000,1,2,proportional,0.0,4,10,349,0.1
3.097,3.095,10000,1,2,proportional,0.0,4,10,736,0.0
3.066,3.064,10000,1,2,proportional,0.0,4,10,736,0.04
3.739,3.731,10000,1,2,proportional,0.0,4,10,736,0.1
3.245,3.243,10000,1,2,proportional,0.0,4,25,150,0.0
2.657,2.654,10000,1,2,proportional,0.0,4,25,150,0.04
2.836,2.833,10000,1,2,proportional,0.0,4,25,150,0.1
2.645,2.644,10000,1,2,proportional,0.0,4,25,179,0.0
3.056,3.054,10000,1,2,proportional,0.0,4,25,179,0.04
2.868,2.867,10000,1,2,proportional,0.0,4,25,179,0.1
3.238,3.237,10000,1,2,proportional,0.0,4,25,349,0.0
3.123,3.119,10000,1,2,proportional,0.0,4,25,349,0.04
3.089,3.085,10000,1,2,proportional,0.0,4,25,349,0.1
2.808,2.805,10000,1,2,proportional,0.0,4,25,736,0.0
3.049,3.049,10000,1,2,proportional,0.0,4,25,736,0.04
3.402,3.397,10000,1,2,proportional,0.0,4,25,736,0.1
2.154,1.6,10000,1,2,proportional,0.0,5,2,150,0.0
3.25,2.963,10000,1,2,proportional,0.0,5,2,150,0.04
1.187,1.095,10000,1,2,proportional,0.0,5,2,150,0.1
2.883,2.69,10000,1,2,proportional,0.0,5,2,179,0.0
3.314,2.988,10000,1,2,proportional,0.0,5,2,179,0.04
2.481,1.841,10000,1,2,proportional,0.0,5,2,179,0.1
1.803,1.553,10000,1,2,proportional,0.0,5,2,349,0.0
2.065,1.676,10000,1,2,proportional,0.0,5,2,349,0.04
1.445,1.275,10000,1,2,proportional,0.0,5,2,349,0.1
3.339,2.995,10000,1,2,proportional,0.0,5,2,736,0.0
4.216,3.302,10000,1,2,proportional,0.0,5,2,736,0.04
3.607,2.815,10000,1,2,proportional,0.0,5,2,736,0.1
3.311,3.301,10000,1,2,proportional,0.0,5,5,150,0.0
2.72,2.713,10000,1,2,proportional,0.0,5,5,150,0.04
3.251,3.248,10000,1,2,proportional,0.0,5,5,150,0.1
1.762,1.756,10000,1,2,proportional,0.0,5,5,179,0.0
2.939,2.94,10000,1,2,proportional,0.0,5,5,179,0.04
2.594,2.589,10000,1,2,proportional,0.0,5,5,179,0.1
2.809,2.799,10000,1,2,proportional,0.0,5,5,349,0.0
2.64,2.635,10000,1,2,proportional,0.0,5,5,349,0.04
2.804,2.803,10000,1,2,proportional,0.0,5,5,349,0.1
2.183,2.173,10000,1,2,proportional,0.0,5,5,736,0.0
2.792,2.798,10000,1,2,proportional,0.0,5,5,736,0.04
2.315,2.3,10000,1,2,proportional,0.0,5,5,736,0.1
3.433,3.434,10000,1,2,proportional,0.0,5,10,150,0.0
3.236,3.235,10000,1,2,proportional,0.0,5,10,150,0.04
3.451,3.456,10000,1,2,proportional,0.0,5,10,150,0.1
1.922,1.92,10000,1,2,proportional,0.0,5,10,179,0.0
3.033,3.024,10000,1,2,proportional,0.0,5,10,179,0.04
2.908,2.902,10000,1,2,proportional,0.0,5,10,179,0.1
2.068,2.064,10000,1,2,proportional,0.0,5,10,349,0.0
2.755,2.754,10000,1,2,proportional,0.0,5,10,349,0.04
3.032,3.032,10000,1,2,proportional,0.0,5,10,349,0.1
3.193,3.185,10000,1,2,proportional,0.0,5,10,736,0.0
2.942,2.944,10000,1,2,proportional,0.0,5,10,736,0.04
2.656,2.653,10000,1,2,proportional,0.0,5,10,736,0.1
3.128,3.119,10000,1,2,proportional,0.0,5,25,150,0.0
3.126,3.12,10000,1,2,proportional,0.0,5,25,150,0.04
2.819,2.816,10000,1,2,proportional,0.0,5,25,150,0.1
2.945,2.938,10000,1,2,proportional,0.0,5,25,179,0.0
2.808,2.803,10000,1,2,proportional,0.0,5,25,179,0.04
3.173,3.173,10000,1,2,proportional,0.0,5,25,179,0.1
3.148,3.145,10000,1,2,proportional,0.0,5,25,349,0.0
2.399,2.396,10000,1,2,proportional,0.0,5,25,349,0.04
2.881,2.882,10000,1,2,proportional,0.0,5,25,349,0.1
3.104,3.103,10000,1,2,proportional,0.0,5,25,736,0.0
2.643,2.64,10000,1,2,proportional,0.0,5,25,736,0.04
2.716,2.714,10000,1,2,proportional,0.0,5,25,736,0.1
3.052,2.224,10000,1,2,proportional,0.0,9,2,150,0.0
4.198,3.068,10000,1,2,proportional,0.0,9,2,150,0.04
3.642,2.933,10000,1,2,proportional,0.0,9,2,150,0.1
2.122,1.472,10000,1,2,proportional,0.0,9,2,179,0.0
2.186,1.655,10000,1,2,proportional,0.0,9,2,179,0.04
1.657,1.445,10000,1,2,proportional,0.0,9,2,179,0.1
3.228,2.421,10000,1,2,proportional,0.0,9,2,349,0.0
2.81,2.279,10000,1,2,proportional,0.0,9,2,349,0.04
2.029,1.527,10000,1,2,proportional,0.0,9,2,349,0.1
3.934,2.988,10000,1,2,proportional,0.0,9,2,736,0.0
3.276,2.317,10000,1,2,proportional,0.0,9,2,736,0.04
0.975,0.981,10000,1,2,proportional,0.0,9,2,736,0.1
2.349,2.323,10000,1,2,proportional,0.0,9,5,150,0.0
1.451,1.436,10000,1,2,proportional,0.0,9,5,150,0.04
2.426,2.399,10000,1,2,proportional,0.0,9,5,150,0.1
2.291,2.25,10000,1,2,proportional,0.0,9,5,179,0.0
2.588,2.561,10000,1,2,proportional,0.0,9,5,179,0.04
3.065,3.035,10000,1,2,proportional,0.0,9,5,179,0.1
2.675,2.651,10000,1,2,proportional,0.0,9,5,349,0.0
2.708,2.673,10000,1,2,proportional,0.0,9,5,349,0.04
2.239,2.22,10000,1,2,proportional,0.0,9,5,349,0.1
2.853,2.808,10000,1,2,proportional,0.0,9,5,736,0.0
2.963,2.933,10000,1,2,proportional,0.0,9,5,736,0.04
2.844,2.84,10000,1,2,proportional,0.0,9,5,736,0.1
3.123,3.106,10000,1,2,proportional,0.0,9,10,150,0.0
2.78,2.759,10000,1,2,proportional,0.0,9,10,150,0.04
2.793,2.791,10000,1,2,proportional,0.0,9,10,150,0.1
2.708,2.703,10000,1,2,proportional,0.0,9,10,179,0.0
3.41,3.387,10000,1,2,proportional,0.0,9,10,179,0.04
3.106,3.1,10000,1,2,proportional,0.0,9,10,179,0.1
2.561,2.551,10000,1,2,proportional,0.0,9,10,349,0.0
2.848,2.837,10000,1,2,proportional,0.0,9,10,349,0.04
2.739,2.73,10000,1,2,proportional,0.0,9,10,349,0.1
2.253,2.246,10000,1,2,proportional,0.0,9,10,736,0.0
2.034,2.038,10000,1,2,proportional,0.0,9,10,736,0.04
2.091,2.08,10000,1,2,proportional,0.0,9,10,736,0.1
2.565,2.562,10000,1,2,proportional,0.0,9,25,150,0.0
2.704,2.699,10000,1,2,proportional,0.0,9,25,150,0.04
2.833,2.825,10000,1,2,proportional,0.0,9,25,150,0.1
3.393,3.389,10000,1,2,proportional,0.0,9,25,179,0.0
2.947,2.936,10000,1,2,proportional,0.0,9,25,179,0.04
3.067,3.062,10000,1,2,proportional,0.0,9,25,179,0.1
3.113,3.113,10000,1,2,proportional,0.0,9,25,349,0.0
3.248,3.24,10000,1,2,proportional,0.0,9,25,349,0.04
3.046,3.044,10000,1,2,proportional,0.0,9,25,349,0.1
2.81,2.808,10000,1,2,proportional,0.0,9,25,736,0.0
2.735,2.728,10000,1,2,proportional,0.0,9,25,736,0.04
2.733,2.732,10000,1,2,proportional,0.0,9,25,736,0.1
3.971,3.971,10000,1,2,proportional,0.01,2,2,150,0.0
1.2,1.2,10000,1,2,proportional,0.01,2,2,150,0.04
1.614,1.598,10000,1,2,proportional,0.01,2,2,150,0.1
2.901,2.863,10000,1,2,proportional,0.01,2,2,179,0.0
1.905,1.89,10000,1,2,proportional,0.01,2,2,179,0.04
1.885,1.885,10000,1,2,proportional,0.01,2,2,179,0.1
1.84,1.838,10000,1,2,proportional,0.01,2,2,349,0.0
1.933,1.903,10000,1,2,proportional,0.01,2,2,349,0.04
1.396,1.391,10000,1,2,proportional,0.01,2,2,349,0.1
1.197,1.197,10000,1,2,proportional,0.01,2,2,736,0.0
2.282,2.282,10000,1,2,proportional,0.01,2,2,736,0.04
2.592,2.57,10000,1,2,proportional,0.01,2,2,736,0.1
3.395,3.367,10000,1,2,proportional,0.01,2,5,150,0.0
2.516,2.516,10000,1,2,proportional,0.01,2,5,150,0.04
2.534,2.534,10000,1,2,proportional,0.01,2,5,150,0.1
3.043,3.043,10000,1,2,proportional,0.01,2,5,179,0.0
2.906,2.906,10000,1,2,proportional,0.01,2,5,179,0.04
2.736,2.727,10000,1,2,proportional,0.01,2,5,179,0.1
3.138,3.135,10000,1,2,proportional,0.01,2,5,349,0.0
3.271,3.261,10000,1,2,proportional,0.01,2,5,349,0.04
2.901,2.901,10000,1,2,proportional,0.01,2,5,349,0.1
3.661,3.661,10000,1,2,proportional,0.01,2,5,736,0.0
2.055,2.055,10000,1,2,proportional,0.01,2,5,736,0.04
2.042,2.04,10000,1,2,proportional,0.01,2,5,736,0.1
3.658,3.658,10000,1,2,proportional,0.01,2,10,150,0.0
2.828,2.822,10000,1,2,proportional,0.01,2,10,150,0.04
3.292,3.286,10000,1,2,proportional,0.01,2,10,150,0.1
2.766,2.766,10000,1,2,proportional,0.01,2,10,179,0.0
2.652,2.647,10000,1,2,proportional,0.01,2,10,179,0.04
3.532,3.532,10000,1,2,proportional,0.01,2,10,179,0.1
2.525,2.52,10000,1,2,proportional,0.01,2,10,349,0.0
2.916,2.91,10000,1,2,proportional,0.01,2,10,349,0.04
3.263,3.258,10000,1,2,proportional,0.01,2,10,349,0.1
2.858,2.858,10000,1,2,proportional,0.01,2,10,736,0.0
2.748,2.748,10000,1,2,proportional,0.01,2,10,736,0.04
2.883,2.883,10000,1,2,proportional,0.01,2,10,736,0.1
3.375,3.372,10000,1,2,proportional,0.01,2,25,150,0.0
2.947,2.943,10000,1,2,proportional,0.01,2,25,150,0.04
3.218,3.218,10000,1,2,proportional,0.01,2,25,150,0.1
2.966,2.965,10000,1,2,proportional,0.01,2,25,179,0.0
3.161,3.161,10000,1,2,proportional,0.01,2,25,179,0.04
3.23,3.23,10000,1,2,proportional,0.01,2,25,179,0.1
3.119,3.114,10000,1,2,proportional,0.01,2,25,349,0.0
2.888,2.887,10000,1,2,proportional,0.01,2,25,349,0.04
2.778,2.777,10000,1,2,proportional,0.01,2,25,349,0.1
3.326,3.326,10000,1,2,proportional,0.01,2,25,736,0.0
2.825,2.825,10000,1,2,proportional,0.01,2,25,736,0.04
2.884,2.884,10000,1,2,proportional,0.01,2,25,736,0.1
3.043,3.041,10000,1,2,proportional,0.01,4,2,150,0.0
2.085,2.061,10000,1,2,proportional,0.01,4,2,150,0.04
2.647,2.628,10000,1,2,proportional,0.01,4,2,150,0.1
1.705,1.687,10000,1,2,proportional,0.01,4,2,179,0.0
2.266,2.253,10000,1,2,proportional,0.01,4,2,179,0.04
2.749,2.634,10000,1,2,proportional,0.01,4,2,179,0.1
1.426,1.4,10000,1,2,proportional,0.01,4,2,349,0.0
1.742,1.673,10000,1,2,proportional,0.01,4,2,349,0.04
3.021,2.946,10000,1,2,proportional,0.01,4,2,349,0.1
2.578,2.57,10000,1,2,proportional,0.01,4,2,736,0.0
1.827,1.789,10000,1,2,proportional,0.01,4,2,736,0.04
2.906,2.857,10000,1,2,proportional,0.01,4,2,736,0.1
2.124,2.114,10000,1,2,proportional,0.01,4,5,150,0.0
2.867,2.868,10000,1,2,proportional,0.01,4,5,150,0.04
2.691,2.684,10000,1,2,proportional,0.01,4,5,150,0.1
2.421,2.403,10000,1,2,proportional,0.01,4,5,179,0.0
3.214,3.2,10000,1,2,proportional,0.01,4,5,179,0.04
2.678,2.668,10000,1,2,proportional,0.01,4,5,179,0.1
3.496,3.473,10000,1,2,proportional,0.01,4,5,349,0.0
2.889,2.877,10000,1,2,proportional,0.01,4,5,349,0.04
2.375,2.37,10000,1,2,proportional,0.01,4,5,349,0.1
2.863,2.861,10000,1,2,proportional,0.01,4,5,736,0.0
2.375,2.367,10000,1,2,proportional,0.01,4,5,736,0.04
2.148,2.142,10000,1,2,proportional,0.01,4,5,736,0.1
3.02,3.011,10000,1,2,proportional,0.01,4,10,150,0.0
2.299,2.297,10000,1,2,proportional,0.01,4,10,150,0.04
2.763,2.763,10000,1,2,proportional,0.01,4,10,150,0.1
2.906,2.896,10000,1,2,proportional,0.01,4,10,179,0.0
